date,ewa,ewc
17/04/2013,23.662176,25.047612
18/04/2013,23.458192,25.123371
19/04/2013,23.475929,25.274887
22/04/2013,23.635569,25.293825
23/04/2013,24.0258,25.303295
24/04/2013,24.371686,25.729437
25/04/2013,24.442637,25.937772
26/04/2013,24.336211,25.805195
29/04/2013,24.708704,26.155579
30/04/2013,24.921557,26.53437
1/05/2013,24.495851,26.297625
2/05/2013,24.504719,26.382853
3/05/2013,24.81513,26.5249
6/05/2013,24.602277,26.610128
7/05/2013,24.353948,26.723765
8/05/2013,24.557933,27.093088
9/05/2013,24.247522,26.846873
10/05/2013,24.149964,26.818463
13/05/2013,24.079013,26.752175
14/05/2013,24.10562,26.685887
15/05/2013,23.892767,26.458612
16/05/2013,23.582356,26.439672
17/05/2013,23.529143,26.449142
20/05/2013,23.830685,26.742705
21/05/2013,23.582356,26.771115
22/05/2013,23.121174,26.600658
23/05/2013,22.988141,26.53437
24/05/2013,22.216547,26.51543
28/05/2013,22.234286,26.53437
29/05/2013,22.145596,26.638537
30/05/2013,22.225416,26.790055
31/05/2013,21.64894,26.259745
3/06/2013,22.12786,26.5249
4/06/2013,21.861792,26.316565
5/06/2013,21.143414,25.956712
6/06/2013,21.311923,26.117698
7/06/2013,21.178888,26.193457
10/06/2013,20.974904,26.269215
11/06/2013,20.646757,25.937772
12/06/2013,20.637888,25.653679
13/06/2013,21.285316,26.165047
14/06/2013,21.232103,25.928302
17/06/2013,21.569119,26.146108
18/06/2013,21.444956,26.250275
19/06/2013,20.903953,25.871484
20/06/2013,19.963852,25.019202
21/06/2013,20.150098,24.924504
24/06/2013,20.043672,24.536242
25/06/2013,20.407296,24.801397
26/06/2013,20.646757,24.905564
27/06/2013,20.93914,25.005202
28/06/2013,20.503287,25.053104
1/07/2013,20.394323,25.120168
2/07/2013,20.485126,25.081846
3/07/2013,20.158237,25.014783
5/07/2013,20.321681,24.947719
8/07/2013,20.530529,25.158491
9/07/2013,20.957301,25.455487
10/07/2013,20.775695,25.474648
11/07/2013,21.338674,26.221931
12/07/2013,21.057185,26.097383
15/07/2013,21.184309,26.221931
16/07/2013,21.474878,26.298575
17/07/2013,21.502119,26.327315
18/07/2013,21.429477,26.605152
19/07/2013,21.384074,26.739279
22/07/2013,21.54752,26.940471
23/07/2013,21.629242,26.997954
24/07/2013,21.474878,26.768021
25/07/2013,21.674645,26.93089
26/07/2013,21.838089,26.863827
29/07/2013,21.665564,26.969212
30/07/2013,21.347754,26.605152
31/07/2013,21.120747,26.471023
1/08/2013,21.129827,26.538088
2/08/2013,21.256951,26.442283
5/08/2013,21.20247,26.356058
6/08/2013,21.266031,26.174027
7/08/2013,20.90282,25.924933
8/08/2013,21.502119,26.480604
9/08/2013,21.638323,26.528508
12/08/2013,21.774527,26.605152
13/08/2013,21.947053,26.643473
14/08/2013,21.947053,26.681796
15/08/2013,21.801768,26.854246
16/08/2013,21.86533,26.854246
19/08/2013,21.674645,26.499765
20/08/2013,21.5566,26.547667
21/08/2013,21.302352,26.145287
22/08/2013,21.456717,26.279414
23/08/2013,21.729126,26.518927
26/08/2013,21.592922,26.509346
27/08/2013,21.374996,26.21235
28/08/2013,21.302352,26.260252
29/08/2013,21.266031,26.298575
30/08/2013,21.320513,26.24109
3/09/2013,21.947053,26.423121
4/09/2013,22.255783,26.557248
5/09/2013,22.128659,26.739279
6/09/2013,22.264863,26.911729
9/09/2013,22.600833,27.065017
10/09/2013,22.964046,27.074598
11/09/2013,23.036688,27.208725
12/09/2013,22.809681,26.892567
13/09/2013,22.8006,26.892567
16/09/2013,22.973124,27.160823
17/09/2013,23.191053,27.256629
18/09/2013,23.79943,27.649431
19/09/2013,23.517942,27.496142
20/09/2013,23.245534,27.199144
23/09/2013,23.318176,27.189563
24/09/2013,23.191053,27.199144
25/09/2013,23.245534,27.160823
26/09/2013,23.427139,27.208725
27/09/2013,23.263695,27.237467
30/09/2013,22.945885,27.1225
1/10/2013,23.13657,27.237467
2/10/2013,23.127489,27.189563
3/10/2013,23.082089,26.988373
4/10/2013,23.281854,27.1225
7/10/2013,22.873242,27.112919
8/10/2013,22.727958,26.787181
9/10/2013,22.81876,26.815923
10/10/2013,23.227373,27.208725
11/10/2013,23.536103,27.314111
14/10/2013,23.581504,27.371594
15/10/2013,23.499781,27.29495
16/10/2013,23.79943,27.4674
17/10/2013,24.144482,27.726075
18/10/2013,24.425971,27.956007
21/10/2013,24.398731,28.01349
22/10/2013,24.743781,28.205102
23/10/2013,24.371489,27.965588
24/10/2013,24.453212,28.01349
25/10/2013,24.562175,28.090134
28/10/2013,24.643897,28.090134
29/10/2013,24.371489,28.147617
30/10/2013,24.235285,28.147617
31/10/2013,24.217124,28.128457
1/11/2013,24.198964,28.042232
4/11/2013,24.298847,28.128457
5/11/2013,24.326089,28.01349
6/11/2013,24.525854,28.205102
7/11/2013,24.198964,27.917684
8/11/2013,24.289767,28.090134
11/11/2013,24.06276,28.051813
12/11/2013,23.772191,27.936846
13/11/2013,23.635987,28.128457
14/11/2013,23.726788,28.243423
15/11/2013,24.044599,28.367971
18/11/2013,23.908395,28.387131
19/11/2013,23.881153,28.233842
20/11/2013,23.536103,28.272165
21/11/2013,23.372658,28.205102
22/11/2013,23.363577,28.214682
25/11/2013,23.345416,28.118877
26/11/2013,23.227373,27.908104
27/11/2013,23.13657,27.764396
29/11/2013,23.027607,27.869783
2/12/2013,22.764278,27.764396
3/12/2013,22.709797,27.496142
4/12/2013,22.691636,27.390756
5/12/2013,22.401067,27.285369
6/12/2013,22.555432,27.409917
9/12/2013,22.246702,27.553625
10/12/2013,22.237622,27.63985
11/12/2013,21.901652,27.227886
12/12/2013,21.374996,27.10334
13/12/2013,21.620162,27.199144
16/12/2013,21.783607,27.400336
17/12/2013,21.54752,27.323692
18/12/2013,21.63686,27.477154
19/12/2013,21.981189,27.671406
20/12/2013,22.334823,27.758821
23/12/2013,22.604703,27.953075
24/12/2013,22.679152,28.089052
26/12/2013,22.641927,28.234741
27/12/2013,22.561813,28.030776
30/12/2013,22.627022,28.186179
31/12/2013,22.701545,28.322156
2/01/2014,22.524553,28.127901
3/01/2014,22.748121,28.108477
6/01/2014,22.673598,27.923936
7/01/2014,22.636336,27.817096
8/01/2014,22.496606,27.797672
9/01/2014,22.459345,27.719971
10/01/2014,22.682914,27.846235
13/01/2014,22.571129,27.817096
14/01/2014,22.273037,27.632557
15/01/2014,22.263722,27.758821
16/01/2014,22.217146,27.914223
17/01/2014,22.086729,27.90451
21/01/2014,22.235777,28.059913
22/01/2014,22.254406,27.875373
23/01/2014,21.816585,27.778246
24/01/2014,21.341501,27.341175
27/01/2014,21.434655,26.942956
28/01/2014,21.593016,27.098358
29/01/2014,21.369448,26.942956
30/01/2014,21.695486,27.146923
31/01/2014,21.462602,27.127497
3/02/2014,21.136564,26.77784
4/02/2014,21.648908,26.855542
5/02/2014,21.481231,26.962382
6/02/2014,22.021522,27.331462
7/02/2014,22.179883,27.53543
10/02/2014,22.170568,27.53543
11/02/2014,22.69223,27.787959
12/02/2014,22.850591,27.90451
13/02/2014,22.794697,28.108477
14/02/2014,23.167313,28.225028
18/02/2014,23.269781,28.322156
19/02/2014,23.167313,28.108477
20/02/2014,23.409511,28.225028
21/02/2014,23.297728,28.15704
24/02/2014,23.577188,28.30273
25/02/2014,23.372251,28.273593
26/02/2014,23.316359,28.147327
27/02/2014,23.325675,28.186179
28/02/2014,23.241836,28.341581
3/03/2014,23.064844,28.273593
4/03/2014,23.400198,28.390144
5/03/2014,23.484034,28.545547
6/03/2014,23.772812,28.642674
7/03/2014,23.744865,28.438708
10/03/2014,23.446774,28.428996
11/03/2014,23.21389,28.361007
12/03/2014,23.21389,28.496984
13/03/2014,23.204574,28.438708
14/03/2014,23.018266,28.293017
17/03/2014,23.344304,28.40957
18/03/2014,23.511981,28.487271
19/03/2014,23.139367,28.15704
20/03/2014,23.092791,28.195892
21/03/2014,23.157998,28.254167
24/03/2014,23.316359,28.195892
25/03/2014,23.605135,28.331868
26/03/2014,23.716918,28.293017
27/03/2014,23.810072,28.390144
28/03/2014,23.921857,28.51641
31/03/2014,24.09885,28.700949
1/04/2014,24.126795,28.846641
2/04/2014,24.154742,28.982618
3/04/2014,24.042956,28.827215
4/04/2014,24.117479,28.982618
7/04/2014,24.126795,28.710662
8/04/2014,24.555303,29.070032
9/04/2014,24.965177,29.332274
10/04/2014,24.592563,28.895203
11/04/2014,24.490095,28.652387
14/04/2014,24.443517,28.798076
15/04/2014,24.275841,28.807789
16/04/2014,24.564618,28.972905
17/04/2014,24.639141,29.079745
21/04/2014,24.629825,29.070032
22/04/2014,24.872025,29.157446
23/04/2014,24.769556,29.118594
24/04/2014,24.722979,29.13802
25/04/2014,24.65777,29.099169
28/04/2014,24.844078,29.13802
29/04/2014,24.667086,29.507101
30/04/2014,24.639141,29.662506
1/05/2014,24.415571,29.613941
2/05/2014,24.471464,29.749918
5/05/2014,24.508725,29.672217
6/05/2014,24.62051,29.691642
7/05/2014,24.601879,29.740207
8/05/2014,24.76024,29.720781
9/05/2014,24.722979,29.516814
12/05/2014,24.797502,29.759631
13/05/2014,24.816132,29.779057
14/05/2014,24.890655,29.827619
15/05/2014,24.844078,29.672217
16/05/2014,24.89997,29.584802
19/05/2014,24.573932,29.64308
20/05/2014,24.192002,29.468251
21/05/2014,24.396941,29.720781
22/05/2014,24.545987,29.866471
23/05/2014,24.639141,29.973311
27/05/2014,24.778871,29.856758
28/05/2014,24.685717,29.740207
29/05/2014,24.909286,29.769344
30/05/2014,24.741609,29.817908
2/06/2014,24.722979,29.788769
3/06/2014,24.583248,29.866471
4/06/2014,24.452833,29.885897
5/06/2014,24.648455,29.915033
6/06/2014,24.741609,30.012161
9/06/2014,24.89997,30.15785
10/06/2014,24.89997,30.216128
11/06/2014,24.750924,30.332679
12/06/2014,24.648455,30.400667
13/06/2014,24.648455,30.614347
16/06/2014,24.639141,30.740611
17/06/2014,24.396941,30.66291
18/06/2014,24.592563,30.808599
19/06/2014,24.853394,30.925152
20/06/2014,24.769556,31.119407
23/06/2014,24.89997,31.197106
24/06/2014,24.555303,30.87659
25/06/2014,24.652703,30.949975
26/06/2014,24.993132,31.175032
27/06/2014,24.993132,31.42944
30/06/2014,24.709441,31.517505
1/07/2014,24.822918,31.674065
2/07/2014,25.059326,31.693636
3/07/2014,25.097153,31.840413
7/07/2014,25.097153,31.586
8/07/2014,25.002589,31.586
9/07/2014,24.983676,31.771918
10/07/2014,24.841831,31.595787
11/07/2014,25.106607,31.380516
14/07/2014,25.220084,31.527293
15/07/2014,25.097153,31.312021
16/07/2014,25.172803,31.595787
17/07/2014,24.993132,31.517505
18/07/2014,25.276822,31.752347
21/07/2014,25.172803,31.72299
22/07/2014,25.352473,31.879553
23/07/2014,25.626708,32.036113
24/07/2014,25.551057,32.016543
25/07/2014,25.390299,31.948048
28/07/2014,25.484863,31.977402
29/07/2014,25.447037,31.811055
30/07/2014,25.46595,31.908907
31/07/2014,25.144434,31.468581
1/08/2014,24.983676,31.165247
4/08/2014,25.087696,31.351162
5/08/2014,24.813461,30.969546
6/08/2014,24.945849,31.135891
7/08/2014,24.66216,30.920621
8/08/2014,24.605422,30.930407
11/08/2014,24.605422,31.223956
12/08/2014,24.813461,31.233741
13/08/2014,24.983676,31.233741
14/08/2014,25.182258,31.341375
15/08/2014,25.220084,31.42944
18/08/2014,25.390299,31.507722
19/08/2014,25.418667,31.644712
20/08/2014,25.598338,31.72299
21/08/2014,25.579425,31.801272
22/08/2014,25.475406,31.74256
25/08/2014,25.522687,31.771918
26/08/2014,25.551057,31.908907
27/08/2014,25.645621,32.143745
28/08/2014,25.664532,32.124179
29/08/2014,25.683445,32.153532
2/09/2014,25.683445,32.026326
3/09/2014,25.85366,32.241598
4/09/2014,25.768553,32.094821
5/09/2014,25.721272,32.133962
8/09/2014,25.352473,31.72299
9/09/2014,25.201171,31.791488
10/09/2014,25.172803,31.74256
11/09/2014,24.76618,31.605571
12/09/2014,24.501402,31.488152
15/09/2014,24.264993,31.517505
16/09/2014,24.444664,31.820842
17/09/2014,23.801632,31.625141
18/09/2014,23.971847,31.771918
19/09/2014,23.735438,31.390303
22/09/2014,23.357184,30.930407
23/09/2014,23.376096,30.78363
24/09/2014,23.593593,30.754276
25/09/2014,22.960018,30.128036
26/09/2014,22.884367,30.323735
29/09/2014,22.506111,30.196531
30/09/2014,22.638501,30.030186
1/10/2014,22.676326,29.795346
2/10/2014,22.77089,29.726849
3/10/2014,22.714152,29.619216
6/10/2014,22.827627,29.814915
7/10/2014,22.543938,29.345235
8/10/2014,22.988385,29.697496
9/10/2014,22.572307,29.081039
10/10/2014,21.919819,28.533079
13/10/2014,22.080577,28.219959
14/10/2014,22.231878,27.936193
15/10/2014,22.553394,27.691568
16/10/2014,22.666869,28.112324
17/10/2014,22.978929,28.405875
20/10/2014,23.120776,28.562435
21/10/2014,23.272077,29.159319
22/10/2014,23.18697,28.601574
23/10/2014,23.309901,29.002759
24/10/2014,23.54631,29.17889
27/10/2014,23.57468,28.992974
28/10/2014,23.981303,29.472441
29/10/2014,23.565223,29.237599
30/10/2014,23.924564,29.12018
31/10/2014,24.047497,29.27674
3/11/2014,23.57468,28.826629
4/11/2014,23.707068,28.41566
5/11/2014,23.442292,28.797275
6/11/2014,23.347728,28.70921
7/11/2014,23.621961,29.208245
10/11/2014,23.621961,29.159319
11/11/2014,23.697612,29.364805
12/11/2014,23.584136,29.599645
13/11/2014,23.432835,29.35502
14/11/2014,23.621961,29.66814
17/11/2014,23.357184,29.677925
18/11/2014,23.376096,29.863841
19/11/2014,22.780346,29.785561
20/11/2014,22.685783,30.069325
21/11/2014,22.931648,30.362876
24/11/2014,22.780346,30.039971
25/11/2014,22.591219,30.245455
26/11/2014,22.837084,30.274811
28/11/2014,22.345353,29.29631
1/12/2014,22.014383,29.208245
2/12/2014,22.108945,29.071254
3/12/2014,22.203508,29.384376
4/12/2014,22.260248,28.826629
5/12/2014,22.061664,28.6505
8/12/2014,21.919819,27.887269
9/12/2014,21.673953,28.043829
10/12/2014,21.37135,27.300168
11/12/2014,21.342981,27.261029
12/12/2014,21.021465,26.810918
15/12/2014,20.803969,26.576078
16/12/2014,20.889076,26.957693
17/12/2014,20.954496,27.647391
18/12/2014,21.345076,28.02449
19/12/2014,21.618479,28.342048
22/12/2014,21.833298,28.133651
23/12/2014,21.598951,28.490903
24/12/2014,21.608714,28.540522
26/12/2014,21.667302,28.659605
29/12/2014,21.999294,28.63976
30/12/2014,21.872355,28.63976
31/12/2014,21.647773,28.63976
2/01/2015,21.579422,28.471057
5/01/2015,21.374368,27.706932
6/01/2015,21.286488,27.300061
7/01/2015,21.481777,27.329833
8/01/2015,21.764947,27.667237
9/01/2015,21.97,27.429069
12/01/2015,21.716124,26.992428
13/01/2015,21.716124,26.873343
14/01/2015,21.423191,26.70464
15/01/2015,21.550128,26.555785
16/01/2015,21.794239,27.051969
20/01/2015,21.511071,26.734412
21/01/2015,21.706359,26.813801
22/01/2015,21.696594,27.042045
23/01/2015,21.481777,27.051969
26/01/2015,21.559893,26.982504
27/01/2015,21.598951,27.180976
28/01/2015,21.481777,26.496243
29/01/2015,21.530599,26.377158
30/01/2015,21.403662,26.238227
2/02/2015,21.843063,26.932884
3/02/2015,22.311755,27.657315
4/02/2015,22.194581,27.141283
5/02/2015,22.594923,27.677161
6/02/2015,22.448457,27.399299
9/02/2015,22.419163,27.587847
10/02/2015,22.4094,27.389375
11/02/2015,22.077409,27.309985
12/02/2015,22.214111,27.766474
13/02/2015,22.682804,27.865711
17/02/2015,22.82927,28.153499
18/02/2015,22.936679,27.845863
19/02/2015,22.839034,27.617619
20/02/2015,22.965973,27.498534
23/02/2015,22.907385,27.498534
24/02/2015,23.122204,27.657315
25/02/2015,23.278435,27.935177
26/02/2015,22.965973,27.746626
27/02/2015,23.122204,27.80617
2/03/2015,23.141734,27.816094
3/03/2015,23.151496,27.657315
4/03/2015,23.024559,27.677161
5/03/2015,22.907385,27.53823
6/03/2015,22.507043,27.061893
9/03/2015,22.507043,26.952732
10/03/2015,21.989529,26.387082
11/03/2015,21.930941,26.397006
12/03/2015,22.565631,26.585557
13/03/2015,22.12623,26.357311
16/03/2015,22.32152,26.694716
17/03/2015,22.253169,26.724488
18/03/2015,22.91715,27.300061
19/03/2015,22.692568,26.645098
20/03/2015,23.366315,27.24052
23/03/2015,23.532311,27.379451
24/03/2015,23.542076,27.597771
25/03/2015,23.278435,27.319909
26/03/2015,23.053853,27.260366
27/03/2015,22.82927,26.863419
30/03/2015,22.585159,26.883267
31/03/2015,22.32152,26.97258
1/04/2015,22.360577,27.091663
2/04/2015,22.438692,27.419145
6/04/2015,22.643747,27.687085
7/04/2015,22.760919,27.786322
8/04/2015,23.00503,27.786322
9/04/2015,22.946444,27.905407
10/04/2015,22.995265,28.034414
13/04/2015,22.604688,27.994718
14/04/2015,22.731627,28.252734
15/04/2015,22.799978,28.808462
16/04/2015,23.161261,28.937469
17/04/2015,22.731627,28.788614
20/04/2015,22.692568,28.897776
21/04/2015,22.624217,28.659605
22/04/2015,22.682804,28.719149
23/04/2015,22.848799,29.096248
24/04/2015,23.366315,29.056554
27/04/2015,23.483488,29.066478
28/04/2015,23.815479,29.274875
29/04/2015,23.249141,29.31457
30/04/2015,22.770684,28.897776
1/05/2015,22.897622,28.917622
4/05/2015,22.858564,29.106172
5/05/2015,22.82927,28.778691
6/05/2015,22.438692,28.56037
7/05/2015,22.155524,28.451209
8/05/2015,22.399636,28.709225
11/05/2015,21.989529,28.63976
12/05/2015,22.516808,28.619912
13/05/2015,22.985503,28.59014
14/05/2015,23.151496,28.629836
15/05/2015,23.141734,28.709225
18/05/2015,22.682804,28.490903
19/05/2015,22.253169,28.262658
20/05/2015,22.155524,28.242811
21/05/2015,22.389871,28.471057
22/05/2015,22.194581,28.262658
26/05/2015,22.223875,27.687085
27/05/2015,22.23364,27.72678
28/05/2015,21.930941,27.776398
29/05/2015,22.009058,27.568001
1/06/2015,21.843063,27.478688
2/06/2015,21.930941,27.766474
3/06/2015,21.764947,27.796246
4/06/2015,21.100965,27.438992
5/06/2015,20.98379,27.488612
8/06/2015,21.071671,27.141283
9/06/2015,20.98379,27.409223
10/06/2015,21.452483,27.716856
11/06/2015,21.598951,27.657315
12/06/2015,21.393897,27.349679
15/06/2015,21.501307,27.379451
16/06/2015,21.657538,27.409223
17/06/2015,21.706359,27.518382
18/06/2015,21.784475,27.597771
19/06/2015,21.813769,27.260366
22/06/2015,21.852825,27.45884
23/06/2015,22.067644,27.637467
24/06/2015,21.97,27.568001
25/06/2015,21.85,27.6
26/06/2015,21.440001,27.530001
29/06/2015,20.9,26.75
30/06/2015,21.030001,26.67
1/07/2015,21.26,26.559999
2/07/2015,21.389999,26.700001
6/07/2015,20.790001,26.41
7/07/2015,20.84,26.35
8/07/2015,20.25,25.9
9/07/2015,20.440001,25.77
10/07/2015,20.700001,26.040001
13/07/2015,20.709999,26.16
14/07/2015,20.950001,26.26
15/07/2015,20.9,26.040001
16/07/2015,21.15,26.07
17/07/2015,21.040001,25.9
20/07/2015,21.18,25.540001
21/07/2015,21.23,25.5
22/07/2015,20.809999,25.26
23/07/2015,20.559999,25.129999
24/07/2015,20.219999,25.030001
27/07/2015,20.27,24.75
28/07/2015,20.73,25.129999
29/07/2015,20.790001,25.5
30/07/2015,20.85,25.530001
31/07/2015,20.92,25.549999
3/08/2015,20.74,25.24
4/08/2015,21.09,25.4
5/08/2015,21.040001,25.41
